target_id,ratio,model,winner,long_wc,short_wc
per-099,1.25,gpt-4.1-mini,A,52,42
per-077,2.0,claude-sonnet-4-6,A,98,49
per-099,1.5,gpt-4.1-mini,A,63,42
per-099,2.0,gpt-4.1-mini,A,84,42
per-099,2.5,gpt-4.1-mini,A,105,42
per-077,2.5,claude-sonnet-4-6,A,122,49
per-099,3.0,gpt-4.1-mini,A,126,42
per-100,1.0,gpt-4.1-mini,B,44,44
per-077,3.0,claude-sonnet-4-6,A,147,49
per-100,1.25,gpt-4.1-mini,B,55,44
per-100,1.5,gpt-4.1-mini,B,66,44
per-078,1.0,claude-sonnet-4-6,B,44,44
per-100,2.0,gpt-4.1-mini,A,88,44
per-100,2.5,gpt-4.1-mini,A,110,44
per-100,3.0,gpt-4.1-mini,A,132,44
per-078,1.25,claude-sonnet-4-6,A,55,44
per-078,1.5,claude-sonnet-4-6,A,66,44
per-078,2.0,claude-sonnet-4-6,A,88,44
per-078,2.5,claude-sonnet-4-6,A,110,44
per-078,3.0,claude-sonnet-4-6,A,132,44
per-079,1.0,claude-sonnet-4-6,B,43,43
per-079,1.25,claude-sonnet-4-6,B,53,43
per-079,1.5,claude-sonnet-4-6,B,64,43
per-079,2.0,claude-sonnet-4-6,B,86,43
per-079,2.5,claude-sonnet-4-6,B,107,43
per-079,3.0,claude-sonnet-4-6,B,129,43
per-080,1.0,claude-sonnet-4-6,B,46,46
per-080,1.25,claude-sonnet-4-6,A,57,46
per-080,1.5,claude-sonnet-4-6,A,69,46
per-080,2.0,claude-sonnet-4-6,A,92,46
per-080,2.5,claude-sonnet-4-6,A,115,46
per-080,3.0,claude-sonnet-4-6,A,138,46
per-081,1.0,claude-sonnet-4-6,A,45,45
per-081,1.25,claude-sonnet-4-6,A,56,45
per-081,1.5,claude-sonnet-4-6,A,67,45
per-081,2.0,claude-sonnet-4-6,A,90,45
per-081,2.5,claude-sonnet-4-6,A,112,45
per-081,3.0,claude-sonnet-4-6,A,135,45
per-082,1.0,claude-sonnet-4-6,B,46,46
per-082,1.25,claude-sonnet-4-6,B,57,46
per-082,1.5,claude-sonnet-4-6,A,69,46
per-082,2.0,claude-sonnet-4-6,A,92,46
per-082,2.5,claude-sonnet-4-6,A,115,46
per-082,3.0,claude-sonnet-4-6,B,138,46
per-083,1.0,claude-sonnet-4-6,A,41,41
per-083,1.25,claude-sonnet-4-6,A,51,41
per-083,1.5,claude-sonnet-4-6,A,61,41
per-083,2.0,claude-sonnet-4-6,A,82,41
per-083,2.5,claude-sonnet-4-6,A,102,41
per-083,3.0,claude-sonnet-4-6,A,123,41
per-084,1.0,claude-sonnet-4-6,B,46,46
per-084,1.25,claude-sonnet-4-6,B,57,46
per-084,1.5,claude-sonnet-4-6,B,69,46
per-084,2.0,claude-sonnet-4-6,B,92,46
per-084,2.5,claude-sonnet-4-6,B,115,46
per-084,3.0,claude-sonnet-4-6,B,138,46
per-085,1.0,claude-sonnet-4-6,B,45,45
per-085,1.25,claude-sonnet-4-6,B,56,45
per-085,1.5,claude-sonnet-4-6,A,67,45
per-085,2.0,claude-sonnet-4-6,A,90,45
per-085,2.5,claude-sonnet-4-6,A,112,45
per-085,3.0,claude-sonnet-4-6,A,135,45
per-086,1.0,claude-sonnet-4-6,B,48,48
per-086,1.25,claude-sonnet-4-6,A,60,48
per-086,1.5,claude-sonnet-4-6,B,72,48
per-086,2.0,claude-sonnet-4-6,A,96,48
per-086,2.5,claude-sonnet-4-6,A,120,48
per-086,3.0,claude-sonnet-4-6,A,144,48
per-087,1.0,claude-sonnet-4-6,B,47,47
per-087,1.25,claude-sonnet-4-6,B,58,47
per-087,1.5,claude-sonnet-4-6,A,70,47
per-087,2.0,claude-sonnet-4-6,A,94,47
per-087,2.5,claude-sonnet-4-6,A,117,47
per-087,3.0,claude-sonnet-4-6,A,141,47
per-088,1.0,claude-sonnet-4-6,B,47,47
per-088,1.25,claude-sonnet-4-6,B,58,47
per-088,1.5,claude-sonnet-4-6,A,70,47
per-088,2.0,claude-sonnet-4-6,A,94,47
per-088,2.5,claude-sonnet-4-6,A,117,47
per-088,3.0,claude-sonnet-4-6,A,141,47
per-089,1.0,claude-sonnet-4-6,B,50,50
per-089,1.25,claude-sonnet-4-6,B,62,50
per-089,1.5,claude-sonnet-4-6,B,75,50
per-089,2.0,claude-sonnet-4-6,B,100,50
per-089,2.5,claude-sonnet-4-6,A,125,50
per-089,3.0,claude-sonnet-4-6,A,150,50
per-090,1.0,claude-sonnet-4-6,B,46,46
per-090,1.25,claude-sonnet-4-6,B,57,46
per-090,1.5,claude-sonnet-4-6,B,69,46
per-090,2.0,claude-sonnet-4-6,A,92,46
per-090,2.5,claude-sonnet-4-6,A,115,46
per-090,3.0,claude-sonnet-4-6,B,138,46
per-091,1.0,claude-sonnet-4-6,B,51,51
per-091,1.25,claude-sonnet-4-6,A,63,51
per-091,1.5,claude-sonnet-4-6,A,76,51
per-091,2.0,claude-sonnet-4-6,A,102,51
per-091,2.5,claude-sonnet-4-6,A,127,51
per-091,3.0,claude-sonnet-4-6,A,153,51
per-092,1.0,claude-sonnet-4-6,B,50,50
per-092,1.25,claude-sonnet-4-6,B,62,50
per-092,1.5,claude-sonnet-4-6,B,75,50
per-092,2.0,claude-sonnet-4-6,B,100,50
per-092,2.5,claude-sonnet-4-6,A,125,50
per-092,3.0,claude-sonnet-4-6,B,150,50
per-093,1.0,claude-sonnet-4-6,A,40,40
per-093,1.25,claude-sonnet-4-6,A,50,40
per-093,1.5,claude-sonnet-4-6,A,60,40
per-093,2.0,claude-sonnet-4-6,A,80,40
per-093,2.5,claude-sonnet-4-6,A,100,40
per-093,3.0,claude-sonnet-4-6,A,120,40
per-094,1.0,claude-sonnet-4-6,B,47,47
per-094,1.25,claude-sonnet-4-6,B,58,47
per-094,1.5,claude-sonnet-4-6,B,70,47
per-094,2.0,claude-sonnet-4-6,B,94,47
per-094,2.5,claude-sonnet-4-6,B,117,47
per-094,3.0,claude-sonnet-4-6,B,141,47
per-095,1.0,claude-sonnet-4-6,A,47,47
per-095,1.25,claude-sonnet-4-6,A,58,47
per-095,1.5,claude-sonnet-4-6,A,70,47
per-095,2.0,claude-sonnet-4-6,A,94,47
per-095,2.5,claude-sonnet-4-6,A,117,47
per-095,3.0,claude-sonnet-4-6,A,141,47
per-096,1.0,claude-sonnet-4-6,B,41,41
per-096,1.25,claude-sonnet-4-6,B,51,41
per-096,1.5,claude-sonnet-4-6,A,61,41
per-096,2.0,claude-sonnet-4-6,A,82,41
per-096,2.5,claude-sonnet-4-6,A,102,41
per-096,3.0,claude-sonnet-4-6,A,123,41
per-097,1.0,claude-sonnet-4-6,B,49,49
per-097,1.25,claude-sonnet-4-6,B,61,49
per-097,1.5,claude-sonnet-4-6,A,73,49
per-097,2.0,claude-sonnet-4-6,A,98,49
per-097,2.5,claude-sonnet-4-6,A,122,49
per-097,3.0,claude-sonnet-4-6,A,147,49
per-098,1.0,claude-sonnet-4-6,B,50,50
per-098,1.25,claude-sonnet-4-6,A,62,50
per-098,1.5,claude-sonnet-4-6,A,75,50
per-098,2.0,claude-sonnet-4-6,A,100,50
per-098,2.5,claude-sonnet-4-6,A,125,50
per-098,3.0,claude-sonnet-4-6,A,150,50
per-099,1.0,claude-sonnet-4-6,B,42,42
per-099,1.25,claude-sonnet-4-6,B,52,42
per-099,1.5,claude-sonnet-4-6,B,63,42
per-099,2.0,claude-sonnet-4-6,B,84,42
per-099,2.5,claude-sonnet-4-6,B,105,42
per-099,3.0,claude-sonnet-4-6,A,126,42
per-100,1.0,claude-sonnet-4-6,B,44,44
per-100,1.25,claude-sonnet-4-6,A,55,44
per-100,1.5,claude-sonnet-4-6,B,66,44
per-100,2.0,claude-sonnet-4-6,A,88,44
per-100,2.5,claude-sonnet-4-6,A,110,44
per-100,3.0,claude-sonnet-4-6,A,132,44
per-001,1.0,gemini-2.5-flash,B,50,50
per-001,1.25,gemini-2.5-flash,B,62,50
per-001,1.5,gemini-2.5-flash,B,75,50
per-001,2.0,gemini-2.5-flash,B,100,50
per-001,2.5,gemini-2.5-flash,B,125,50
per-001,3.0,gemini-2.5-flash,B,150,50
per-002,1.0,gemini-2.5-flash,B,57,57
per-002,1.25,gemini-2.5-flash,B,71,57
per-002,1.5,gemini-2.5-flash,B,85,57
per-002,2.0,gemini-2.5-flash,B,114,57
per-002,2.5,gemini-2.5-flash,B,142,57
per-002,3.0,gemini-2.5-flash,B,171,57
per-003,1.0,gemini-2.5-flash,B,52,52
per-003,1.25,gemini-2.5-flash,B,65,52
per-003,1.5,gemini-2.5-flash,B,78,52
per-003,2.0,gemini-2.5-flash,B,104,52
per-003,2.5,gemini-2.5-flash,B,130,52
per-003,3.0,gemini-2.5-flash,B,156,52
per-004,1.0,gemini-2.5-flash,B,55,55
per-004,1.25,gemini-2.5-flash,B,68,55
per-004,1.5,gemini-2.5-flash,B,82,55
per-004,2.0,gemini-2.5-flash,B,110,55
per-004,2.5,gemini-2.5-flash,B,137,55
per-004,3.0,gemini-2.5-flash,B,165,55
per-005,1.0,gemini-2.5-flash,B,58,58
per-005,1.25,gemini-2.5-flash,B,72,58
per-005,1.5,gemini-2.5-flash,B,87,58
per-005,2.0,gemini-2.5-flash,B,116,58
per-005,2.5,gemini-2.5-flash,B,145,58
per-005,3.0,gemini-2.5-flash,B,167,58
per-006,1.0,gemini-2.5-flash,B,60,60
per-006,1.25,gemini-2.5-flash,B,75,60
per-006,1.5,gemini-2.5-flash,B,90,60
per-006,2.0,gemini-2.5-flash,A,120,60
per-006,2.5,gemini-2.5-flash,A,150,60
per-006,3.0,gemini-2.5-flash,A,169,60
per-007,1.0,gemini-2.5-flash,B,56,56
per-007,1.25,gemini-2.5-flash,B,70,56
per-007,1.5,gemini-2.5-flash,B,84,56
per-007,2.0,gemini-2.5-flash,B,112,56
per-007,2.5,gemini-2.5-flash,B,140,56
per-007,3.0,gemini-2.5-flash,B,166,56
per-008,1.0,gemini-2.5-flash,B,55,55
per-008,1.25,gemini-2.5-flash,B,68,55
per-008,1.5,gemini-2.5-flash,B,82,55
per-008,2.0,gemini-2.5-flash,B,110,55
per-008,2.5,gemini-2.5-flash,B,137,55
per-008,3.0,gemini-2.5-flash,B,165,55
per-009,1.0,gemini-2.5-flash,B,64,64
per-009,1.25,gemini-2.5-flash,B,80,64
per-009,2.0,gemini-2.5-flash,B,128,64
per-009,2.5,gemini-2.5-flash,B,160,64
per-009,3.0,gemini-2.5-flash,B,160,64
per-010,1.0,gemini-2.5-flash,B,56,56
per-010,1.25,gemini-2.5-flash,B,70,56
per-010,1.5,gemini-2.5-flash,B,84,56
per-010,2.0,gemini-2.5-flash,B,112,56
per-010,2.5,gemini-2.5-flash,B,140,56
per-010,3.0,gemini-2.5-flash,B,166,56
per-011,1.0,gemini-2.5-flash,B,52,52
per-011,1.25,gemini-2.5-flash,B,65,52
per-011,1.5,gemini-2.5-flash,B,78,52
per-011,2.0,gemini-2.5-flash,B,104,52
per-011,2.5,gemini-2.5-flash,B,130,52
per-011,3.0,gemini-2.5-flash,B,156,52
per-012,1.0,gemini-2.5-flash,B,59,59
per-012,1.25,gemini-2.5-flash,B,73,59
per-012,1.5,gemini-2.5-flash,B,88,59
per-012,2.0,gemini-2.5-flash,B,118,59
per-012,2.5,gemini-2.5-flash,B,147,59
per-012,3.0,gemini-2.5-flash,B,177,59
per-013,1.0,gemini-2.5-flash,B,58,58
per-013,1.25,gemini-2.5-flash,B,72,58
per-013,1.5,gemini-2.5-flash,B,87,58
per-013,2.0,gemini-2.5-flash,B,116,58
per-013,2.5,gemini-2.5-flash,B,145,58
per-013,3.0,gemini-2.5-flash,B,163,58
per-014,1.0,gemini-2.5-flash,B,56,56
per-014,1.25,gemini-2.5-flash,B,70,56
per-014,1.5,gemini-2.5-flash,B,84,56
per-014,2.0,gemini-2.5-flash,B,112,56
per-014,2.5,gemini-2.5-flash,B,140,56
per-014,3.0,gemini-2.5-flash,B,166,56
per-015,1.0,gemini-2.5-flash,B,56,56
per-015,1.25,gemini-2.5-flash,B,70,56
per-015,1.5,gemini-2.5-flash,B,84,56
per-015,2.0,gemini-2.5-flash,B,112,56
per-015,2.5,gemini-2.5-flash,B,140,56
per-015,3.0,gemini-2.5-flash,B,167,56
per-016,1.0,gemini-2.5-flash,B,55,55
per-016,1.25,gemini-2.5-flash,B,68,55
per-016,1.5,gemini-2.5-flash,B,82,55
per-016,2.0,gemini-2.5-flash,B,110,55
per-016,2.5,gemini-2.5-flash,B,137,55
per-016,3.0,gemini-2.5-flash,A,165,55
per-017,1.0,gemini-2.5-flash,B,54,54
per-017,1.25,gemini-2.5-flash,B,67,54
per-017,1.5,gemini-2.5-flash,B,81,54
per-017,2.0,gemini-2.5-flash,B,108,54
per-017,2.5,gemini-2.5-flash,B,135,54
per-017,3.0,gemini-2.5-flash,B,162,54
per-018,1.0,gemini-2.5-flash,B,53,53
per-018,1.25,gemini-2.5-flash,B,66,53
per-018,1.5,gemini-2.5-flash,B,79,53
per-018,2.0,gemini-2.5-flash,B,106,53
per-018,2.5,gemini-2.5-flash,B,132,53
per-018,3.0,gemini-2.5-flash,B,159,53
per-019,1.0,gemini-2.5-flash,B,58,58
per-019,1.25,gemini-2.5-flash,B,72,58
per-019,1.5,gemini-2.5-flash,B,87,58
per-019,2.0,gemini-2.5-flash,B,116,58
per-019,2.5,gemini-2.5-flash,B,145,58
per-019,3.0,gemini-2.5-flash,B,160,58
per-020,1.0,gemini-2.5-flash,B,49,49
per-020,1.25,gemini-2.5-flash,B,61,49
per-020,1.5,gemini-2.5-flash,B,73,49
per-020,2.0,gemini-2.5-flash,B,98,49
per-020,2.5,gemini-2.5-flash,B,122,49
per-020,3.0,gemini-2.5-flash,B,147,49
per-021,1.0,gemini-2.5-flash,B,60,60
per-021,1.25,gemini-2.5-flash,B,75,60
per-021,1.5,gemini-2.5-flash,B,90,60
per-021,2.0,gemini-2.5-flash,B,120,60
per-021,2.5,gemini-2.5-flash,B,150,60
per-021,3.0,gemini-2.5-flash,B,157,60
per-022,1.0,gemini-2.5-flash,B,53,53
per-022,1.25,gemini-2.5-flash,B,66,53
per-022,1.5,gemini-2.5-flash,B,79,53
per-022,2.0,gemini-2.5-flash,B,106,53
per-022,2.5,gemini-2.5-flash,B,132,53
per-022,3.0,gemini-2.5-flash,B,159,53
per-023,1.0,gemini-2.5-flash,B,64,64
per-023,1.25,gemini-2.5-flash,B,80,64
per-023,1.5,gemini-2.5-flash,B,96,64
per-023,2.0,gemini-2.5-flash,B,128,64
per-023,2.5,gemini-2.5-flash,B,160,64
per-023,3.0,gemini-2.5-flash,B,163,64
per-024,1.0,gemini-2.5-flash,B,52,52
per-024,1.25,gemini-2.5-flash,B,65,52
per-024,1.5,gemini-2.5-flash,B,78,52
per-024,2.0,gemini-2.5-flash,B,104,52
per-024,2.5,gemini-2.5-flash,B,130,52
per-024,3.0,gemini-2.5-flash,B,156,52
per-025,1.0,gemini-2.5-flash,B,53,53
per-025,1.25,gemini-2.5-flash,B,66,53
per-025,1.5,gemini-2.5-flash,B,79,53
per-025,2.0,gemini-2.5-flash,B,106,53
per-025,2.5,gemini-2.5-flash,B,132,53
per-025,3.0,gemini-2.5-flash,B,159,53
per-026,1.0,gemini-2.5-flash,B,59,59
per-026,1.25,gemini-2.5-flash,B,73,59
per-026,1.5,gemini-2.5-flash,B,88,59
per-026,2.0,gemini-2.5-flash,B,118,59
per-026,2.5,gemini-2.5-flash,B,147,59
per-026,3.0,gemini-2.5-flash,B,169,59
per-027,1.0,gemini-2.5-flash,B,54,54
per-027,1.25,gemini-2.5-flash,B,67,54
per-027,1.5,gemini-2.5-flash,B,81,54
per-027,2.0,gemini-2.5-flash,B,108,54
per-027,2.5,gemini-2.5-flash,B,135,54
per-027,3.0,gemini-2.5-flash,B,162,54
per-028,1.0,gemini-2.5-flash,B,52,52
per-028,1.25,gemini-2.5-flash,B,65,52
per-028,1.5,gemini-2.5-flash,B,78,52
per-028,2.0,gemini-2.5-flash,B,104,52
per-028,2.5,gemini-2.5-flash,B,130,52
per-028,3.0,gemini-2.5-flash,B,156,52
per-029,1.0,gemini-2.5-flash,B,58,58
per-029,1.25,gemini-2.5-flash,B,72,58
per-029,1.5,gemini-2.5-flash,B,87,58
per-029,2.0,gemini-2.5-flash,B,116,58
per-029,2.5,gemini-2.5-flash,B,145,58
per-029,3.0,gemini-2.5-flash,B,160,58
per-030,1.0,gemini-2.5-flash,B,48,48
per-030,1.25,gemini-2.5-flash,B,60,48
per-030,1.5,gemini-2.5-flash,B,72,48
per-030,2.0,gemini-2.5-flash,B,96,48
per-030,2.5,gemini-2.5-flash,B,120,48
per-030,3.0,gemini-2.5-flash,B,144,48
per-031,1.0,gemini-2.5-flash,B,51,51
per-031,1.25,gemini-2.5-flash,B,63,51
per-031,1.5,gemini-2.5-flash,B,76,51
per-031,2.0,gemini-2.5-flash,B,102,51
per-031,2.5,gemini-2.5-flash,B,127,51
per-031,3.0,gemini-2.5-flash,B,153,51
per-032,1.0,gemini-2.5-flash,B,61,61
per-032,1.25,gemini-2.5-flash,B,76,61
per-032,1.5,gemini-2.5-flash,B,91,61
per-032,2.0,gemini-2.5-flash,B,122,61
per-032,2.5,gemini-2.5-flash,B,152,61
per-032,3.0,gemini-2.5-flash,B,178,61
per-033,1.0,gemini-2.5-flash,B,57,57
per-033,1.25,gemini-2.5-flash,B,71,57
per-033,1.5,gemini-2.5-flash,B,85,57
per-033,2.0,gemini-2.5-flash,B,114,57
per-033,2.5,gemini-2.5-flash,B,142,57
per-033,3.0,gemini-2.5-flash,B,163,57
per-034,1.0,gemini-2.5-flash,B,60,60
per-034,1.25,gemini-2.5-flash,B,75,60
per-034,1.5,gemini-2.5-flash,B,90,60
per-034,2.0,gemini-2.5-flash,B,120,60
per-034,2.5,gemini-2.5-flash,B,150,60
per-034,3.0,gemini-2.5-flash,B,166,60
per-035,1.0,gemini-2.5-flash,B,52,52
per-035,1.25,gemini-2.5-flash,B,65,52
per-035,1.5,gemini-2.5-flash,B,78,52
per-035,2.0,gemini-2.5-flash,B,104,52
per-035,2.5,gemini-2.5-flash,B,130,52
per-035,3.0,gemini-2.5-flash,B,156,52
per-036,1.0,gemini-2.5-flash,B,60,60
per-036,1.25,gemini-2.5-flash,B,75,60
per-036,1.5,gemini-2.5-flash,A,90,60
per-036,2.0,gemini-2.5-flash,B,120,60
per-036,2.5,gemini-2.5-flash,B,150,60
per-036,3.0,gemini-2.5-flash,B,169,60
per-037,1.0,gemini-2.5-flash,B,63,63
per-037,1.25,gemini-2.5-flash,B,78,63
per-037,1.5,gemini-2.5-flash,B,94,63
per-037,2.0,gemini-2.5-flash,B,126,63
per-037,2.5,gemini-2.5-flash,B,157,63
per-037,3.0,gemini-2.5-flash,B,166,63
per-038,1.0,gemini-2.5-flash,B,55,55
per-038,1.25,gemini-2.5-flash,B,68,55
per-038,1.5,gemini-2.5-flash,B,82,55
per-038,2.0,gemini-2.5-flash,B,110,55
per-038,2.5,gemini-2.5-flash,B,137,55
per-038,3.0,gemini-2.5-flash,B,165,55
per-039,1.0,gemini-2.5-flash,B,51,51
per-039,1.25,gemini-2.5-flash,B,63,51
per-039,1.5,gemini-2.5-flash,B,76,51
per-039,2.0,gemini-2.5-flash,B,102,51
per-039,2.5,gemini-2.5-flash,B,127,51
per-039,3.0,gemini-2.5-flash,B,153,51
per-040,1.0,gemini-2.5-flash,B,62,62
per-040,1.25,gemini-2.5-flash,B,77,62
per-040,1.5,gemini-2.5-flash,B,93,62
per-040,2.0,gemini-2.5-flash,B,124,62
per-040,2.5,gemini-2.5-flash,B,155,62
per-040,3.0,gemini-2.5-flash,B,166,62
per-041,1.0,gemini-2.5-flash,B,56,56
per-041,1.25,gemini-2.5-flash,B,70,56
per-041,1.5,gemini-2.5-flash,B,84,56
per-041,2.0,gemini-2.5-flash,B,112,56
per-041,2.5,gemini-2.5-flash,B,140,56
per-041,3.0,gemini-2.5-flash,B,157,56
per-042,1.0,gemini-2.5-flash,B,57,57
per-042,1.25,gemini-2.5-flash,B,71,57
per-042,1.5,gemini-2.5-flash,B,85,57
per-042,2.0,gemini-2.5-flash,B,114,57
per-042,2.5,gemini-2.5-flash,B,142,57
per-042,3.0,gemini-2.5-flash,B,171,57
per-043,1.0,gemini-2.5-flash,B,56,56
per-043,1.25,gemini-2.5-flash,B,70,56
per-043,1.5,gemini-2.5-flash,B,84,56
per-043,2.0,gemini-2.5-flash,B,112,56
per-043,2.5,gemini-2.5-flash,B,140,56
per-043,3.0,gemini-2.5-flash,B,163,56
per-044,1.0,gemini-2.5-flash,B,55,55
per-044,1.25,gemini-2.5-flash,B,68,55
per-044,1.5,gemini-2.5-flash,B,82,55
per-044,2.0,gemini-2.5-flash,B,110,55
per-044,2.5,gemini-2.5-flash,B,137,55
per-044,3.0,gemini-2.5-flash,B,165,55
per-045,1.0,gemini-2.5-flash,B,53,53
per-045,1.25,gemini-2.5-flash,B,66,53
per-045,1.5,gemini-2.5-flash,B,79,53
per-045,2.0,gemini-2.5-flash,B,106,53
per-045,2.5,gemini-2.5-flash,B,132,53
per-045,3.0,gemini-2.5-flash,B,159,53
per-046,1.0,gemini-2.5-flash,B,56,56
per-046,1.25,gemini-2.5-flash,B,70,56
per-046,1.5,gemini-2.5-flash,B,84,56
per-046,2.0,gemini-2.5-flash,B,112,56
per-046,2.5,gemini-2.5-flash,B,140,56
per-046,3.0,gemini-2.5-flash,B,168,56
per-047,1.0,gemini-2.5-flash,B,54,54
per-047,1.25,gemini-2.5-flash,B,67,54
per-047,1.5,gemini-2.5-flash,B,81,54
per-047,2.0,gemini-2.5-flash,B,108,54
per-047,2.5,gemini-2.5-flash,B,135,54
per-047,3.0,gemini-2.5-flash,B,162,54
per-048,1.0,gemini-2.5-flash,B,55,55
per-048,1.25,gemini-2.5-flash,B,68,55
per-048,1.5,gemini-2.5-flash,B,82,55
per-048,2.0,gemini-2.5-flash,B,110,55
per-048,2.5,gemini-2.5-flash,B,137,55
per-048,3.0,gemini-2.5-flash,B,165,55
per-049,1.0,gemini-2.5-flash,B,52,52
per-049,1.25,gemini-2.5-flash,B,65,52
per-049,1.5,gemini-2.5-flash,B,78,52
per-049,2.0,gemini-2.5-flash,B,104,52
per-049,2.5,gemini-2.5-flash,B,130,52
per-049,3.0,gemini-2.5-flash,B,156,52
per-050,1.0,gemini-2.5-flash,B,50,50
per-050,1.25,gemini-2.5-flash,B,62,50
per-050,1.5,gemini-2.5-flash,B,75,50
per-050,2.0,gemini-2.5-flash,B,100,50
per-050,2.5,gemini-2.5-flash,B,125,50
per-050,3.0,gemini-2.5-flash,B,150,50
per-051,1.0,gemini-2.5-flash,B,46,46
per-051,1.25,gemini-2.5-flash,B,57,46
per-051,1.5,gemini-2.5-flash,B,69,46
per-051,2.0,gemini-2.5-flash,B,92,46
per-051,2.5,gemini-2.5-flash,A,115,46
per-051,3.0,gemini-2.5-flash,A,138,46
per-052,1.0,gemini-2.5-flash,B,43,43
per-052,1.25,gemini-2.5-flash,B,53,43
per-052,1.5,gemini-2.5-flash,B,64,43
per-052,2.0,gemini-2.5-flash,A,86,43
per-052,2.5,gemini-2.5-flash,A,107,43
per-052,3.0,gemini-2.5-flash,B,129,43
per-053,1.0,gemini-2.5-flash,A,45,45
per-053,1.25,gemini-2.5-flash,B,56,45
per-053,1.5,gemini-2.5-flash,B,67,45
per-053,2.0,gemini-2.5-flash,B,90,45
per-053,2.5,gemini-2.5-flash,A,112,45
per-053,3.0,gemini-2.5-flash,A,135,45
per-054,1.0,gemini-2.5-flash,B,47,47
per-054,1.25,gemini-2.5-flash,B,58,47
per-054,1.5,gemini-2.5-flash,B,70,47
per-054,2.0,gemini-2.5-flash,A,94,47
per-054,2.5,gemini-2.5-flash,A,117,47
per-054,3.0,gemini-2.5-flash,A,141,47
per-055,1.0,gemini-2.5-flash,B,46,46
per-055,1.25,gemini-2.5-flash,A,57,46
per-055,1.5,gemini-2.5-flash,A,69,46
per-055,2.0,gemini-2.5-flash,A,92,46
per-055,2.5,gemini-2.5-flash,B,115,46
per-055,3.0,gemini-2.5-flash,B,138,46
per-056,1.0,gemini-2.5-flash,B,47,47
per-056,1.25,gemini-2.5-flash,B,58,47
per-056,1.5,gemini-2.5-flash,A,70,47
per-056,2.0,gemini-2.5-flash,A,94,47
per-056,2.5,gemini-2.5-flash,A,117,47
per-056,3.0,gemini-2.5-flash,A,141,47
per-057,1.0,gemini-2.5-flash,B,44,44
per-057,1.25,gemini-2.5-flash,B,55,44
per-057,1.5,gemini-2.5-flash,A,66,44
per-057,2.0,gemini-2.5-flash,B,88,44
per-057,2.5,gemini-2.5-flash,B,110,44
per-057,3.0,gemini-2.5-flash,A,132,44
per-058,1.0,gemini-2.5-flash,B,45,45
per-058,1.25,gemini-2.5-flash,B,56,45
per-058,1.5,gemini-2.5-flash,B,67,45
per-058,2.0,gemini-2.5-flash,A,90,45
per-058,2.5,gemini-2.5-flash,A,112,45
per-058,3.0,gemini-2.5-flash,A,135,45
per-059,1.0,gemini-2.5-flash,B,47,47
per-059,1.25,gemini-2.5-flash,B,58,47
per-059,1.5,gemini-2.5-flash,B,70,47
per-059,2.0,gemini-2.5-flash,B,94,47
per-059,2.5,gemini-2.5-flash,B,117,47
per-059,3.0,gemini-2.5-flash,B,141,47
per-060,1.0,gemini-2.5-flash,A,46,46
per-060,1.25,gemini-2.5-flash,B,57,46
per-060,1.5,gemini-2.5-flash,B,69,46
per-060,2.0,gemini-2.5-flash,B,92,46
per-060,2.5,gemini-2.5-flash,A,115,46
per-060,3.0,gemini-2.5-flash,A,138,46
per-061,1.0,gemini-2.5-flash,B,46,46
per-061,1.25,gemini-2.5-flash,B,57,46
per-061,1.5,gemini-2.5-flash,B,69,46
per-061,2.0,gemini-2.5-flash,A,92,46
per-061,2.5,gemini-2.5-flash,A,115,46
per-061,3.0,gemini-2.5-flash,A,138,46
per-062,1.0,gemini-2.5-flash,B,46,46
per-062,1.25,gemini-2.5-flash,A,57,46
per-062,1.5,gemini-2.5-flash,B,69,46
per-062,2.0,gemini-2.5-flash,A,92,46
per-062,2.5,gemini-2.5-flash,B,115,46
per-062,3.0,gemini-2.5-flash,A,138,46
per-063,1.0,gemini-2.5-flash,B,47,47
per-063,1.25,gemini-2.5-flash,B,58,47
per-063,1.5,gemini-2.5-flash,B,70,47
per-063,2.0,gemini-2.5-flash,A,94,47
per-063,2.5,gemini-2.5-flash,A,117,47
per-063,3.0,gemini-2.5-flash,A,141,47
per-064,1.0,gemini-2.5-flash,B,42,42
per-064,1.25,gemini-2.5-flash,B,52,42
per-064,1.5,gemini-2.5-flash,B,63,42
per-064,2.0,gemini-2.5-flash,B,84,42
per-064,2.5,gemini-2.5-flash,A,105,42
per-064,3.0,gemini-2.5-flash,A,126,42
per-065,1.0,gemini-2.5-flash,A,42,42
per-065,1.25,gemini-2.5-flash,B,52,42
per-065,1.5,gemini-2.5-flash,B,63,42
per-065,2.0,gemini-2.5-flash,A,84,42
per-065,2.5,gemini-2.5-flash,A,105,42
per-065,3.0,gemini-2.5-flash,A,126,42
per-066,1.0,gemini-2.5-flash,B,46,46
per-066,1.25,gemini-2.5-flash,B,57,46
per-066,1.5,gemini-2.5-flash,B,69,46
per-066,2.0,gemini-2.5-flash,A,92,46
per-066,2.5,gemini-2.5-flash,B,115,46
per-066,3.0,gemini-2.5-flash,A,138,46
per-067,1.0,gemini-2.5-flash,B,46,46
per-067,1.25,gemini-2.5-flash,B,57,46
per-067,1.5,gemini-2.5-flash,B,69,46
per-067,2.0,gemini-2.5-flash,B,92,46
per-067,2.5,gemini-2.5-flash,A,115,46
per-067,3.0,gemini-2.5-flash,A,138,46
