target_id,level_a,level_b,model,repeat,winner,confidence,subject_a,subject_b
per-083,1,3,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Network Anonymity Research,Invitation to Collaborate on Network Anonymity Research
per-083,1,3,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Network Anonymity Research,Invitation to Collaborate on Network Anonymity Research
per-083,1,3,deepseek-chat,1,B,0,Collaboration Opportunity on Network Anonymity Research,Invitation to Collaborate on Network Anonymity Research
per-083,1,3,deepseek-chat,2,B,0,Collaboration Opportunity on Network Anonymity Research,Invitation to Collaborate on Network Anonymity Research
per-083,1,3,deepseek-chat,3,B,0,Collaboration Opportunity on Network Anonymity Research,Invitation to Collaborate on Network Anonymity Research
per-083,1,3,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Network Anonymity Research,Invitation to Collaborate on Network Anonymity Research
per-083,1,3,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Network Anonymity Research,Invitation to Collaborate on Network Anonymity Research
per-083,1,3,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Network Anonymity Research,Invitation to Collaborate on Network Anonymity Research
per-083,3,5,gpt-4.1-mini,1,B,0,Invitation to Collaborate on Network Anonymity Research,Invitation to Collaborate on Privacy-Enhancing Network Systems Research
per-083,3,5,gpt-4.1-mini,2,B,0,Invitation to Collaborate on Network Anonymity Research,Invitation to Collaborate on Privacy-Enhancing Network Systems Research
per-083,3,5,gpt-4.1-mini,3,B,0,Invitation to Collaborate on Network Anonymity Research,Invitation to Collaborate on Privacy-Enhancing Network Systems Research
per-083,3,5,deepseek-chat,1,B,0,Invitation to Collaborate on Network Anonymity Research,Invitation to Collaborate on Privacy-Enhancing Network Systems Research
per-083,3,5,deepseek-chat,2,B,0,Invitation to Collaborate on Network Anonymity Research,Invitation to Collaborate on Privacy-Enhancing Network Systems Research
per-083,3,5,deepseek-chat,3,B,0,Invitation to Collaborate on Network Anonymity Research,Invitation to Collaborate on Privacy-Enhancing Network Systems Research
per-083,3,5,claude-sonnet-4-6,1,B,0,Invitation to Collaborate on Network Anonymity Research,Invitation to Collaborate on Privacy-Enhancing Network Systems Research
per-083,3,5,claude-sonnet-4-6,2,B,0,Invitation to Collaborate on Network Anonymity Research,Invitation to Collaborate on Privacy-Enhancing Network Systems Research
per-083,3,5,claude-sonnet-4-6,3,B,0,Invitation to Collaborate on Network Anonymity Research,Invitation to Collaborate on Privacy-Enhancing Network Systems Research
per-083,1,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Network Anonymity Research,Invitation to Collaborate on Privacy-Enhancing Network Systems Research
per-083,1,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Network Anonymity Research,Invitation to Collaborate on Privacy-Enhancing Network Systems Research
per-083,1,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Network Anonymity Research,Invitation to Collaborate on Privacy-Enhancing Network Systems Research
per-083,1,5,deepseek-chat,1,B,0,Collaboration Opportunity on Network Anonymity Research,Invitation to Collaborate on Privacy-Enhancing Network Systems Research
per-083,1,5,deepseek-chat,2,B,0,Collaboration Opportunity on Network Anonymity Research,Invitation to Collaborate on Privacy-Enhancing Network Systems Research
per-083,1,5,deepseek-chat,3,B,0,Collaboration Opportunity on Network Anonymity Research,Invitation to Collaborate on Privacy-Enhancing Network Systems Research
per-083,1,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Network Anonymity Research,Invitation to Collaborate on Privacy-Enhancing Network Systems Research
per-083,1,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Network Anonymity Research,Invitation to Collaborate on Privacy-Enhancing Network Systems Research
per-083,1,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Network Anonymity Research,Invitation to Collaborate on Privacy-Enhancing Network Systems Research
per-084,1,3,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Privacy Frameworks in Mobile Networks,Collaboration Opportunity on Privacy Frameworks for African Mobile Networks
per-084,1,3,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Privacy Frameworks in Mobile Networks,Collaboration Opportunity on Privacy Frameworks for African Mobile Networks
per-084,1,3,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Privacy Frameworks in Mobile Networks,Collaboration Opportunity on Privacy Frameworks for African Mobile Networks
per-084,1,3,deepseek-chat,1,B,0,Collaboration Opportunity on Privacy Frameworks in Mobile Networks,Collaboration Opportunity on Privacy Frameworks for African Mobile Networks
per-084,1,3,deepseek-chat,2,B,0,Collaboration Opportunity on Privacy Frameworks in Mobile Networks,Collaboration Opportunity on Privacy Frameworks for African Mobile Networks
per-084,1,3,deepseek-chat,3,B,0,Collaboration Opportunity on Privacy Frameworks in Mobile Networks,Collaboration Opportunity on Privacy Frameworks for African Mobile Networks
per-084,1,3,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Privacy Frameworks in Mobile Networks,Collaboration Opportunity on Privacy Frameworks for African Mobile Networks
per-084,1,3,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Privacy Frameworks in Mobile Networks,Collaboration Opportunity on Privacy Frameworks for African Mobile Networks
per-084,1,3,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Privacy Frameworks in Mobile Networks,Collaboration Opportunity on Privacy Frameworks for African Mobile Networks
per-084,3,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Privacy Frameworks for African Mobile Networks,Invitation to Collaborate on Privacy Frameworks for African Mobile Networks
per-084,3,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Privacy Frameworks for African Mobile Networks,Invitation to Collaborate on Privacy Frameworks for African Mobile Networks
per-084,3,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Privacy Frameworks for African Mobile Networks,Invitation to Collaborate on Privacy Frameworks for African Mobile Networks
per-084,3,5,deepseek-chat,1,B,0,Collaboration Opportunity on Privacy Frameworks for African Mobile Networks,Invitation to Collaborate on Privacy Frameworks for African Mobile Networks
per-084,3,5,deepseek-chat,2,B,0,Collaboration Opportunity on Privacy Frameworks for African Mobile Networks,Invitation to Collaborate on Privacy Frameworks for African Mobile Networks
per-084,3,5,deepseek-chat,3,B,0,Collaboration Opportunity on Privacy Frameworks for African Mobile Networks,Invitation to Collaborate on Privacy Frameworks for African Mobile Networks
per-084,3,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Privacy Frameworks for African Mobile Networks,Invitation to Collaborate on Privacy Frameworks for African Mobile Networks
per-084,3,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Privacy Frameworks for African Mobile Networks,Invitation to Collaborate on Privacy Frameworks for African Mobile Networks
per-084,3,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Privacy Frameworks for African Mobile Networks,Invitation to Collaborate on Privacy Frameworks for African Mobile Networks
per-084,1,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Privacy Frameworks in Mobile Networks,Invitation to Collaborate on Privacy Frameworks for African Mobile Networks
per-084,1,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Privacy Frameworks in Mobile Networks,Invitation to Collaborate on Privacy Frameworks for African Mobile Networks
per-084,1,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Privacy Frameworks in Mobile Networks,Invitation to Collaborate on Privacy Frameworks for African Mobile Networks
per-084,1,5,deepseek-chat,1,B,0,Collaboration Opportunity on Privacy Frameworks in Mobile Networks,Invitation to Collaborate on Privacy Frameworks for African Mobile Networks
per-084,1,5,deepseek-chat,2,B,0,Collaboration Opportunity on Privacy Frameworks in Mobile Networks,Invitation to Collaborate on Privacy Frameworks for African Mobile Networks
per-084,1,5,deepseek-chat,3,B,0,Collaboration Opportunity on Privacy Frameworks in Mobile Networks,Invitation to Collaborate on Privacy Frameworks for African Mobile Networks
per-084,1,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Privacy Frameworks in Mobile Networks,Invitation to Collaborate on Privacy Frameworks for African Mobile Networks
per-084,1,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Privacy Frameworks in Mobile Networks,Invitation to Collaborate on Privacy Frameworks for African Mobile Networks
per-084,1,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Privacy Frameworks in Mobile Networks,Invitation to Collaborate on Privacy Frameworks for African Mobile Networks
per-085,1,3,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Secure Multi-Party Computation Research,Collaboration Opportunity on IoT Privacy Research
per-085,1,3,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Secure Multi-Party Computation Research,Collaboration Opportunity on IoT Privacy Research
per-085,1,3,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Secure Multi-Party Computation Research,Collaboration Opportunity on IoT Privacy Research
per-085,1,3,deepseek-chat,1,B,0,Collaboration Opportunity on Secure Multi-Party Computation Research,Collaboration Opportunity on IoT Privacy Research
per-085,1,3,deepseek-chat,2,B,0,Collaboration Opportunity on Secure Multi-Party Computation Research,Collaboration Opportunity on IoT Privacy Research
per-085,1,3,deepseek-chat,3,B,0,Collaboration Opportunity on Secure Multi-Party Computation Research,Collaboration Opportunity on IoT Privacy Research
per-085,1,3,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Secure Multi-Party Computation Research,Collaboration Opportunity on IoT Privacy Research
per-085,1,3,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Secure Multi-Party Computation Research,Collaboration Opportunity on IoT Privacy Research
per-085,1,3,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Secure Multi-Party Computation Research,Collaboration Opportunity on IoT Privacy Research
per-085,3,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on IoT Privacy Research,Collaboration Opportunity on Privacy-Enhancing Technologies
per-085,3,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on IoT Privacy Research,Collaboration Opportunity on Privacy-Enhancing Technologies
per-085,3,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on IoT Privacy Research,Collaboration Opportunity on Privacy-Enhancing Technologies
per-085,3,5,deepseek-chat,1,B,0,Collaboration Opportunity on IoT Privacy Research,Collaboration Opportunity on Privacy-Enhancing Technologies
per-085,3,5,deepseek-chat,2,B,0,Collaboration Opportunity on IoT Privacy Research,Collaboration Opportunity on Privacy-Enhancing Technologies
per-085,3,5,deepseek-chat,3,B,0,Collaboration Opportunity on IoT Privacy Research,Collaboration Opportunity on Privacy-Enhancing Technologies
per-085,3,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on IoT Privacy Research,Collaboration Opportunity on Privacy-Enhancing Technologies
per-085,3,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on IoT Privacy Research,Collaboration Opportunity on Privacy-Enhancing Technologies
per-085,3,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on IoT Privacy Research,Collaboration Opportunity on Privacy-Enhancing Technologies
per-085,1,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Secure Multi-Party Computation Research,Collaboration Opportunity on Privacy-Enhancing Technologies
per-085,1,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Secure Multi-Party Computation Research,Collaboration Opportunity on Privacy-Enhancing Technologies
per-085,1,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Secure Multi-Party Computation Research,Collaboration Opportunity on Privacy-Enhancing Technologies
per-085,1,5,deepseek-chat,1,B,0,Collaboration Opportunity on Secure Multi-Party Computation Research,Collaboration Opportunity on Privacy-Enhancing Technologies
per-085,1,5,deepseek-chat,2,B,0,Collaboration Opportunity on Secure Multi-Party Computation Research,Collaboration Opportunity on Privacy-Enhancing Technologies
per-085,1,5,deepseek-chat,3,B,0,Collaboration Opportunity on Secure Multi-Party Computation Research,Collaboration Opportunity on Privacy-Enhancing Technologies
per-085,1,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Secure Multi-Party Computation Research,Collaboration Opportunity on Privacy-Enhancing Technologies
per-085,1,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Secure Multi-Party Computation Research,Collaboration Opportunity on Privacy-Enhancing Technologies
per-085,1,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Secure Multi-Party Computation Research,Collaboration Opportunity on Privacy-Enhancing Technologies
per-086,1,3,gpt-4.1-mini,1,B,0,Collaboration Inquiry on Decentralized Network Privacy,Invitation to Collaborate on Privacy-Enhancing Technologies Workshop
per-086,1,3,gpt-4.1-mini,2,B,0,Collaboration Inquiry on Decentralized Network Privacy,Invitation to Collaborate on Privacy-Enhancing Technologies Workshop
per-086,1,3,gpt-4.1-mini,3,B,0,Collaboration Inquiry on Decentralized Network Privacy,Invitation to Collaborate on Privacy-Enhancing Technologies Workshop
per-086,1,3,deepseek-chat,1,B,0,Collaboration Inquiry on Decentralized Network Privacy,Invitation to Collaborate on Privacy-Enhancing Technologies Workshop
per-086,1,3,deepseek-chat,2,B,0,Collaboration Inquiry on Decentralized Network Privacy,Invitation to Collaborate on Privacy-Enhancing Technologies Workshop
per-086,1,3,deepseek-chat,3,B,0,Collaboration Inquiry on Decentralized Network Privacy,Invitation to Collaborate on Privacy-Enhancing Technologies Workshop
per-086,1,3,claude-sonnet-4-6,1,B,0,Collaboration Inquiry on Decentralized Network Privacy,Invitation to Collaborate on Privacy-Enhancing Technologies Workshop
per-086,1,3,claude-sonnet-4-6,2,B,0,Collaboration Inquiry on Decentralized Network Privacy,Invitation to Collaborate on Privacy-Enhancing Technologies Workshop
per-086,1,3,claude-sonnet-4-6,3,B,0,Collaboration Inquiry on Decentralized Network Privacy,Invitation to Collaborate on Privacy-Enhancing Technologies Workshop
per-086,3,5,gpt-4.1-mini,1,B,0,Invitation to Collaborate on Privacy-Enhancing Technologies Workshop,Invitation to Collaborate on Privacy Engineering Workshop
per-086,3,5,gpt-4.1-mini,2,B,0,Invitation to Collaborate on Privacy-Enhancing Technologies Workshop,Invitation to Collaborate on Privacy Engineering Workshop
per-086,3,5,gpt-4.1-mini,3,B,0,Invitation to Collaborate on Privacy-Enhancing Technologies Workshop,Invitation to Collaborate on Privacy Engineering Workshop
per-086,3,5,deepseek-chat,1,B,0,Invitation to Collaborate on Privacy-Enhancing Technologies Workshop,Invitation to Collaborate on Privacy Engineering Workshop
per-086,3,5,deepseek-chat,2,B,0,Invitation to Collaborate on Privacy-Enhancing Technologies Workshop,Invitation to Collaborate on Privacy Engineering Workshop
per-086,3,5,deepseek-chat,3,B,0,Invitation to Collaborate on Privacy-Enhancing Technologies Workshop,Invitation to Collaborate on Privacy Engineering Workshop
per-086,3,5,claude-sonnet-4-6,1,B,0,Invitation to Collaborate on Privacy-Enhancing Technologies Workshop,Invitation to Collaborate on Privacy Engineering Workshop
per-086,3,5,claude-sonnet-4-6,2,B,0,Invitation to Collaborate on Privacy-Enhancing Technologies Workshop,Invitation to Collaborate on Privacy Engineering Workshop
per-086,3,5,claude-sonnet-4-6,3,B,0,Invitation to Collaborate on Privacy-Enhancing Technologies Workshop,Invitation to Collaborate on Privacy Engineering Workshop
per-086,1,5,gpt-4.1-mini,1,B,0,Collaboration Inquiry on Decentralized Network Privacy,Invitation to Collaborate on Privacy Engineering Workshop
per-086,1,5,gpt-4.1-mini,2,B,0,Collaboration Inquiry on Decentralized Network Privacy,Invitation to Collaborate on Privacy Engineering Workshop
per-086,1,5,gpt-4.1-mini,3,B,0,Collaboration Inquiry on Decentralized Network Privacy,Invitation to Collaborate on Privacy Engineering Workshop
per-086,1,5,deepseek-chat,1,B,0,Collaboration Inquiry on Decentralized Network Privacy,Invitation to Collaborate on Privacy Engineering Workshop
per-086,1,5,deepseek-chat,2,B,0,Collaboration Inquiry on Decentralized Network Privacy,Invitation to Collaborate on Privacy Engineering Workshop
per-086,1,5,deepseek-chat,3,B,0,Collaboration Inquiry on Decentralized Network Privacy,Invitation to Collaborate on Privacy Engineering Workshop
per-086,1,5,claude-sonnet-4-6,1,B,0,Collaboration Inquiry on Decentralized Network Privacy,Invitation to Collaborate on Privacy Engineering Workshop
per-086,1,5,claude-sonnet-4-6,2,B,0,Collaboration Inquiry on Decentralized Network Privacy,Invitation to Collaborate on Privacy Engineering Workshop
per-086,1,5,claude-sonnet-4-6,3,B,0,Collaboration Inquiry on Decentralized Network Privacy,Invitation to Collaborate on Privacy Engineering Workshop
per-087,1,3,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities,Collaboration Opportunity on Privacy-Enhancing Technologies
per-087,1,3,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities,Collaboration Opportunity on Privacy-Enhancing Technologies
per-087,1,3,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities,Collaboration Opportunity on Privacy-Enhancing Technologies
per-087,1,3,deepseek-chat,1,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities,Collaboration Opportunity on Privacy-Enhancing Technologies
per-087,1,3,deepseek-chat,2,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities,Collaboration Opportunity on Privacy-Enhancing Technologies
per-087,1,3,deepseek-chat,3,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities,Collaboration Opportunity on Privacy-Enhancing Technologies
per-087,1,3,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities,Collaboration Opportunity on Privacy-Enhancing Technologies
per-087,1,3,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities,Collaboration Opportunity on Privacy-Enhancing Technologies
per-087,1,3,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities,Collaboration Opportunity on Privacy-Enhancing Technologies
per-087,3,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities
per-087,3,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities
per-087,3,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities
per-087,3,5,deepseek-chat,1,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities
per-087,3,5,deepseek-chat,2,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities
per-087,3,5,deepseek-chat,3,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities
per-087,3,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities
per-087,3,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities
per-087,3,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities
per-087,1,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities
per-087,1,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities
per-087,1,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities
per-087,1,5,deepseek-chat,1,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities
per-087,1,5,deepseek-chat,2,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities
per-087,1,5,deepseek-chat,3,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities
per-087,1,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities
per-087,1,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities
per-087,1,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities,Collaboration Opportunity on Privacy-Enhancing Technologies for Smart Cities
per-088,1,3,gpt-4.1-mini,1,B,0,Collaboration Inquiry: Privacy Frameworks in Smart Cities,Collaboration Opportunity on Privacy-Preserving Machine Learning
per-088,1,3,gpt-4.1-mini,2,B,0,Collaboration Inquiry: Privacy Frameworks in Smart Cities,Collaboration Opportunity on Privacy-Preserving Machine Learning
per-088,1,3,gpt-4.1-mini,3,B,0,Collaboration Inquiry: Privacy Frameworks in Smart Cities,Collaboration Opportunity on Privacy-Preserving Machine Learning
per-088,1,3,deepseek-chat,1,B,0,Collaboration Inquiry: Privacy Frameworks in Smart Cities,Collaboration Opportunity on Privacy-Preserving Machine Learning
per-088,1,3,deepseek-chat,2,B,0,Collaboration Inquiry: Privacy Frameworks in Smart Cities,Collaboration Opportunity on Privacy-Preserving Machine Learning
per-088,1,3,deepseek-chat,3,B,0,Collaboration Inquiry: Privacy Frameworks in Smart Cities,Collaboration Opportunity on Privacy-Preserving Machine Learning
per-088,1,3,claude-sonnet-4-6,1,B,0,Collaboration Inquiry: Privacy Frameworks in Smart Cities,Collaboration Opportunity on Privacy-Preserving Machine Learning
per-088,1,3,claude-sonnet-4-6,2,B,0,Collaboration Inquiry: Privacy Frameworks in Smart Cities,Collaboration Opportunity on Privacy-Preserving Machine Learning
per-088,1,3,claude-sonnet-4-6,3,B,0,Collaboration Inquiry: Privacy Frameworks in Smart Cities,Collaboration Opportunity on Privacy-Preserving Machine Learning
per-088,3,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Privacy-Preserving Machine Learning,Collaboration Inquiry: Privacy Frameworks for Smart Cities
per-088,3,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Privacy-Preserving Machine Learning,Collaboration Inquiry: Privacy Frameworks for Smart Cities
per-088,3,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Privacy-Preserving Machine Learning,Collaboration Inquiry: Privacy Frameworks for Smart Cities
per-088,3,5,deepseek-chat,1,B,0,Collaboration Opportunity on Privacy-Preserving Machine Learning,Collaboration Inquiry: Privacy Frameworks for Smart Cities
per-088,3,5,deepseek-chat,2,B,0,Collaboration Opportunity on Privacy-Preserving Machine Learning,Collaboration Inquiry: Privacy Frameworks for Smart Cities
per-088,3,5,deepseek-chat,3,B,0,Collaboration Opportunity on Privacy-Preserving Machine Learning,Collaboration Inquiry: Privacy Frameworks for Smart Cities
per-088,3,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Privacy-Preserving Machine Learning,Collaboration Inquiry: Privacy Frameworks for Smart Cities
per-088,3,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Privacy-Preserving Machine Learning,Collaboration Inquiry: Privacy Frameworks for Smart Cities
per-088,3,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Privacy-Preserving Machine Learning,Collaboration Inquiry: Privacy Frameworks for Smart Cities
per-088,1,5,gpt-4.1-mini,1,B,0,Collaboration Inquiry: Privacy Frameworks in Smart Cities,Collaboration Inquiry: Privacy Frameworks for Smart Cities
per-088,1,5,gpt-4.1-mini,2,B,0,Collaboration Inquiry: Privacy Frameworks in Smart Cities,Collaboration Inquiry: Privacy Frameworks for Smart Cities
per-088,1,5,gpt-4.1-mini,3,B,0,Collaboration Inquiry: Privacy Frameworks in Smart Cities,Collaboration Inquiry: Privacy Frameworks for Smart Cities
per-088,1,5,deepseek-chat,1,B,0,Collaboration Inquiry: Privacy Frameworks in Smart Cities,Collaboration Inquiry: Privacy Frameworks for Smart Cities
per-088,1,5,deepseek-chat,2,B,0,Collaboration Inquiry: Privacy Frameworks in Smart Cities,Collaboration Inquiry: Privacy Frameworks for Smart Cities
per-088,1,5,deepseek-chat,3,B,0,Collaboration Inquiry: Privacy Frameworks in Smart Cities,Collaboration Inquiry: Privacy Frameworks for Smart Cities
per-088,1,5,claude-sonnet-4-6,1,B,0,Collaboration Inquiry: Privacy Frameworks in Smart Cities,Collaboration Inquiry: Privacy Frameworks for Smart Cities
per-088,1,5,claude-sonnet-4-6,2,B,0,Collaboration Inquiry: Privacy Frameworks in Smart Cities,Collaboration Inquiry: Privacy Frameworks for Smart Cities
per-088,1,5,claude-sonnet-4-6,3,B,0,Collaboration Inquiry: Privacy Frameworks in Smart Cities,Collaboration Inquiry: Privacy Frameworks for Smart Cities
per-089,1,3,gpt-4.1-mini,1,B,0,Collaboration Opportunity in Belgian AI Research,Collaboration Opportunity on Privacy-Preserving AI Research
per-089,1,3,gpt-4.1-mini,2,B,0,Collaboration Opportunity in Belgian AI Research,Collaboration Opportunity on Privacy-Preserving AI Research
per-089,1,3,gpt-4.1-mini,3,B,0,Collaboration Opportunity in Belgian AI Research,Collaboration Opportunity on Privacy-Preserving AI Research
per-089,1,3,deepseek-chat,1,B,0,Collaboration Opportunity in Belgian AI Research,Collaboration Opportunity on Privacy-Preserving AI Research
per-089,1,3,deepseek-chat,2,B,0,Collaboration Opportunity in Belgian AI Research,Collaboration Opportunity on Privacy-Preserving AI Research
per-089,1,3,deepseek-chat,3,B,0,Collaboration Opportunity in Belgian AI Research,Collaboration Opportunity on Privacy-Preserving AI Research
per-089,1,3,claude-sonnet-4-6,1,B,0,Collaboration Opportunity in Belgian AI Research,Collaboration Opportunity on Privacy-Preserving AI Research
per-089,1,3,claude-sonnet-4-6,2,B,0,Collaboration Opportunity in Belgian AI Research,Collaboration Opportunity on Privacy-Preserving AI Research
per-089,1,3,claude-sonnet-4-6,3,B,0,Collaboration Opportunity in Belgian AI Research,Collaboration Opportunity on Privacy-Preserving AI Research
per-089,3,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Privacy-Preserving AI Research,Collaboration Inquiry: Privacy-Preserving AI Initiatives
per-089,3,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Privacy-Preserving AI Research,Collaboration Inquiry: Privacy-Preserving AI Initiatives
per-089,3,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Privacy-Preserving AI Research,Collaboration Inquiry: Privacy-Preserving AI Initiatives
per-089,3,5,deepseek-chat,1,B,0,Collaboration Opportunity on Privacy-Preserving AI Research,Collaboration Inquiry: Privacy-Preserving AI Initiatives
per-089,3,5,deepseek-chat,2,B,0,Collaboration Opportunity on Privacy-Preserving AI Research,Collaboration Inquiry: Privacy-Preserving AI Initiatives
per-089,3,5,deepseek-chat,3,B,0,Collaboration Opportunity on Privacy-Preserving AI Research,Collaboration Inquiry: Privacy-Preserving AI Initiatives
per-089,3,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Privacy-Preserving AI Research,Collaboration Inquiry: Privacy-Preserving AI Initiatives
per-089,3,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Privacy-Preserving AI Research,Collaboration Inquiry: Privacy-Preserving AI Initiatives
per-089,3,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Privacy-Preserving AI Research,Collaboration Inquiry: Privacy-Preserving AI Initiatives
